is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
42866_Q8,S_dash bei 90percent Umsatz,17.24,dNm
42866_Q1,Massedruck_1,27.9,bar
42866_Q2,Massedruck_1,31.2,bar
42866_Q3,Massedruck_1,30.25,bar
42866_Q4,Massedruck_1,32.5,bar
42866_Q5,Massedruck_1,28.05,bar
42866_Q6,Massedruck_1,31.5,bar
42866_Q7,Massedruck_1,31.5,bar
42866_Q8,Massedruck_1,31.4,bar
42866_Q1,Massedruck_2,37.15,bar
42866_Q2,Massedruck_2,40.15,bar
42866_Q3,Massedruck_2,39.55,bar
42866_Q4,Massedruck_2,40.4,bar
42866_Q5,Massedruck_2,37.05,bar
42866_Q6,Massedruck_2,40.1,bar
42866_Q7,Massedruck_2,39.9,bar
42866_Q8,Massedruck_2,40.55,bar
42866_Q1,Quellung Hausmethode K10_1,36.02,percent
42866_Q2,Quellung Hausmethode K10_1,33.48,percent
42866_Q3,Quellung Hausmethode K10_1,35.83,percent
42866_Q4,Quellung Hausmethode K10_1,33.48,percent
42866_Q5,Quellung Hausmethode K10_1,36.79,percent
42866_Q6,Quellung Hausmethode K10_1,37.18,percent
42866_Q7,Quellung Hausmethode K10_1,33.48,percent
42866_Q8,Quellung Hausmethode K10_1,35.83,percent
42866_Q1,Quellung Hausmethode K10_2,33.48,percent
42866_Q2,Quellung Hausmethode K10_2,32.68,percent
42866_Q3,Quellung Hausmethode K10_2,35.83,percent
42866_Q4,Quellung Hausmethode K10_2,32.88,percent
42866_Q5,Quellung Hausmethode K10_2,31.89,percent
42866_Q6,Quellung Hausmethode K10_2,36.6,percent
42866_Q7,Quellung Hausmethode K10_2,35.44,percent
42866_Q8,Quellung Hausmethode K10_2,34.85,percent
42866_Q1,Masse pro Messzeit_1,10.52,g
42866_Q2,Masse pro Messzeit_1,9.02,g
42866_Q3,Masse pro Messzeit_1,9.4,g
42866_Q4,Masse pro Messzeit_1,7.84,g
42866_Q5,Masse pro Messzeit_1,10.5,g
42866_Q6,Masse pro Messzeit_1,9.32,g
42866_Q7,Masse pro Messzeit_1,9.68,g
42866_Q8,Masse pro Messzeit_1,8.96,g
42866_Q1,Masse pro Messzeit_2,36.06,g
42866_Q2,Masse pro Messzeit_2,33.68,g
42866_Q3,Masse pro Messzeit_2,33.58,g
42866_Q4,Masse pro Messzeit_2,33.56,g
42866_Q5,Masse pro Messzeit_2,36.36,g
42866_Q6,Masse pro Messzeit_2,34.18,g
42866_Q7,Masse pro Messzeit_2,35.16,g
42866_Q8,Masse pro Messzeit_2,34.06,g
42866_Q1,Hardness_mean_value,66.0,Shore A
42866_Q2,Hardness_mean_value,63.37,Shore A
42866_Q3,Hardness_mean_value,63.57,Shore A
42866_Q4,Hardness_mean_value,63.23,Shore A
42866_Q5,Hardness_mean_value,66.77,Shore A
42866_Q6,Hardness_mean_value,63.17,Shore A
42866_Q7,Hardness_mean_value,63.5,Shore A
42866_Q8,Hardness_mean_value,62.87,Shore A
42866_Q1,Rebound_mean_value_1,37.4,percent
42866_Q2,Rebound_mean_value_1,39.67,percent
42866_Q3,Rebound_mean_value_1,39.47,percent
42866_Q4,Rebound_mean_value_1,41.27,percent
42866_Q5,Rebound_mean_value_1,38.07,percent
42866_Q6,Rebound_mean_value_1,39.33,percent
42866_Q7,Rebound_mean_value_1,39.4,percent
42866_Q8,Rebound_mean_value_1,39.6,percent
42866_Q1,Rebound_mean_value_2,54.5,percent
42866_Q2,Rebound_mean_value_2,58.5,percent
42866_Q3,Rebound_mean_value_2,59.0,percent
42866_Q4,Rebound_mean_value_2,61.5,percent
42866_Q5,Rebound_mean_value_2,58.5,percent
42866_Q6,Rebound_mean_value_2,57.5,percent
42866_Q7,Rebound_mean_value_2,58.5,percent
42866_Q8,Rebound_mean_value_2,56.5,percent
42866_Q1,Rebound_mean_value_3,56.5,percent
42866_Q2,Rebound_mean_value_3,63.5,percent
42866_Q3,Rebound_mean_value_3,61.5,percent
42866_Q4,Rebound_mean_value_3,63.5,percent
42866_Q5,Rebound_mean_value_3,57.5,percent
42866_Q6,Rebound_mean_value_3,61.5,percent
42866_Q7,Rebound_mean_value_3,62.5,percent
42866_Q8,Rebound_mean_value_3,63.5,percent
42866_Q1,S50,1.6,MPa
42866_Q2,S50,1.4,MPa
42866_Q3,S50,1.4,MPa
42866_Q4,S50,1.4,MPa
42866_Q5,S50,1.4,MPa
42866_Q6,S50,1.4,MPa
42866_Q7,S50,1.4,MPa
42866_Q8,S50,1.5,MPa
42866_Q1,S100,2.7,MPa
42866_Q2,S100,2.5,MPa
42866_Q3,S100,2.6,MPa
42866_Q4,S100,2.6,MPa
42866_Q5,S100,2.6,MPa
42866_Q6,S100,2.6,MPa
42866_Q7,S100,2.5,MPa
42866_Q8,S100,2.8,MPa
42866_Q1,S300,12.3,MPa
42866_Q2,S300,13.2,MPa
42866_Q3,S300,13.4,MPa
42866_Q4,S300,13.6,MPa
42866_Q5,S300,13.3,MPa
42866_Q6,S300,12.7,MPa
42866_Q7,S300,12.9,MPa
42866_Q8,S300,12.8,MPa
42866_Q1,D Median,411.0,percent
42866_Q2,D Median,426.0,percent
42866_Q3,D Median,381.0,percent
42866_Q4,D Median,401.0,percent
42866_Q5,D Median,429.0,percent
42866_Q6,D Median,410.0,percent
42866_Q7,D Median,390.0,percent
42866_Q8,D Median,396.0,percent
42866_Q1,F Median,18.8,MPa
42866_Q2,F Median,21.3,MPa
42866_Q3,F Median,18.5,MPa
42866_Q4,F Median,20.6,MPa
42866_Q5,F Median,21.4,MPa
42866_Q6,F Median,19.5,MPa
42866_Q7,F Median,18.7,MPa
42866_Q8,F Median,18.9,MPa
42866_Q1,E_dash_0_degree_celcius,46.1,MPa
42866_Q2,E_dash_0_degree_celcius,24.9,MPa
42866_Q3,E_dash_0_degree_celcius,32.07,MPa
42866_Q4,E_dash_0_degree_celcius,23.34,MPa
42866_Q5,E_dash_0_degree_celcius,46.96,MPa
42866_Q6,E_dash_0_degree_celcius,30.78,MPa
42866_Q7,E_dash_0_degree_celcius,27.69,MPa
42866_Q8,E_dash_0_degree_celcius,30.59,MPa
42866_Q1,E_double_dash_0_degree_celcius,10.24,MPa
42866_Q2,E_double_dash_0_degree_celcius,6.7,MPa
42866_Q3,E_double_dash_0_degree_celcius,8.27,MPa
42866_Q4,E_double_dash_0_degree_celcius,6.4,MPa
42866_Q5,E_double_dash_0_degree_celcius,10.17,MPa
42866_Q6,E_double_dash_0_degree_celcius,7.72,MPa
42866_Q7,E_double_dash_0_degree_celcius,7.46,MPa
42866_Q8,E_double_dash_0_degree_celcius,7.85,MPa
42866_Q1,E_dash_23_degree_celcius,28.66,MPa
42866_Q2,E_dash_23_degree_celcius,14.22,MPa
42866_Q3,E_dash_23_degree_celcius,18.68,MPa
42866_Q4,E_dash_23_degree_celcius,13.67,MPa
42866_Q5,E_dash_23_degree_celcius,29.13,MPa
42866_Q6,E_dash_23_degree_celcius,18.06,MPa
42866_Q7,E_dash_23_degree_celcius,16.13,MPa
42866_Q8,E_dash_23_degree_celcius,17.91,MPa
42866_Q1,E_double_dash_23_degree_celcius,4.71,MPa
42866_Q2,E_double_dash_23_degree_celcius,2.2,MPa
42866_Q3,E_double_dash_23_degree_celcius,3.0,MPa
42866_Q4,E_double_dash_23_degree_celcius,2.08,MPa
42866_Q5,E_double_dash_23_degree_celcius,4.64,MPa
42866_Q6,E_double_dash_23_degree_celcius,2.85,MPa
42866_Q7,E_double_dash_23_degree_celcius,2.53,MPa
42866_Q8,E_double_dash_23_degree_celcius,2.84,MPa
42866_Q1,E_dash_60_degree_celcius,17.76,MPa
42866_Q2,E_dash_60_degree_celcius,8.96,MPa
42866_Q3,E_dash_60_degree_celcius,11.67,MPa
42866_Q4,E_dash_60_degree_celcius,8.84,MPa
42866_Q5,E_dash_60_degree_celcius,17.42,MPa
42866_Q6,E_dash_60_degree_celcius,11.29,MPa
42866_Q7,E_dash_60_degree_celcius,10.14,MPa
42866_Q8,E_dash_60_degree_celcius,10.96,MPa
42866_Q1,E_double_dash_60_degree_celcius,2.12,MPa
42866_Q2,E_double_dash_60_degree_celcius,0.78,MPa
42866_Q3,E_double_dash_60_degree_celcius,1.16,MPa
42866_Q4,E_double_dash_60_degree_celcius,0.72,MPa
42866_Q5,E_double_dash_60_degree_celcius,1.98,MPa
42866_Q6,E_double_dash_60_degree_celcius,1.11,MPa
42866_Q7,E_double_dash_60_degree_celcius,0.93,MPa
42866_Q8,E_double_dash_60_degree_celcius,1.05,MPa
42866_Q1,tand d max,0.546,
42866_Q2,tand d max,0.605,
42866_Q3,tand d max,0.576,
42866_Q4,tand d max,0.625,
42866_Q5,tand d max,0.527,
42866_Q6,tand d max,0.577,
42866_Q7,tand d max,0.606,
42866_Q8,tand d max,0.584,
42866_Q1,Temperatur tan d max,-29.3,[°C]
42866_Q2,Temperatur tan d max,-25.2,[°C]
42866_Q3,Temperatur tan d max,-25.2,[°C]
42866_Q4,Temperatur tan d max,-25.3,[°C]
42866_Q5,Temperatur tan d max,-29.3,[°C]
42866_Q6,Temperatur tan d max,-26.2,[°C]
42866_Q7,Temperatur tan d max,-24.2,[°C]
42866_Q8,Temperatur tan d max,-25.2,[°C]
42866_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.41,MPa
42866_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.41,MPa
42866_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.0,MPa
42866_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.91,MPa
42866_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.8,MPa
42866_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.64,MPa
42866_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.66,MPa
42866_Q8,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.79,MPa
42866_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.54,MPa
42866_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.43,MPa
42866_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.48,MPa
42866_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.34,MPa
42866_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.6,MPa
42866_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.43,MPa
42866_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.47,MPa
42866_Q8,ElasticModulus_G_dash_15_percent_1_Messung,1.91,MPa
42866_Q1,tan_d_7_percent_1_Messung,0.197,MPa
42866_Q2,tan_d_7_percent_1_Messung,0.184,MPa
42866_Q3,tan_d_7_percent_1_Messung,0.183,MPa
42866_Q4,tan_d_7_percent_1_Messung,0.158,MPa
42866_Q5,tan_d_7_percent_1_Messung,0.201,MPa
42866_Q6,tan_d_7_percent_1_Messung,0.178,MPa
42866_Q7,tan_d_7_percent_1_Messung,0.175,MPa
42866_Q8,tan_d_7_percent_1_Messung,0.183,MPa
42866_Q1,LossModulus_Gdouble_dash(max),0.6,MPa
42866_Q2,LossModulus_Gdouble_dash(max),0.43,MPa
42866_Q3,LossModulus_Gdouble_dash(max),0.5,MPa
42866_Q4,LossModulus_Gdouble_dash(max),0.33,MPa
42866_Q5,LossModulus_Gdouble_dash(max),0.63,MPa
42866_Q6,LossModulus_Gdouble_dash(max),0.44,MPa
42866_Q7,LossModulus_Gdouble_dash(max),0.44,MPa
42866_Q8,LossModulus_Gdouble_dash(max),0.61,MPa
