is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
42278_Q6,Masse pro Messzeit_2,18.76,g
42278_Q1,Masse pro Messzeit_3,24.5,g
42278_Q2,Masse pro Messzeit_3,24.2,g
42278_Q3,Masse pro Messzeit_3,24.78,g
42278_Q4,Masse pro Messzeit_3,23.24,g
42278_Q5,Masse pro Messzeit_3,21.6,g
42278_Q6,Masse pro Messzeit_3,26.92,g
42278_Q1,Hardness_mean_value,64.3,Shore A
42278_Q2,Hardness_mean_value,65.67,Shore A
42278_Q3,Hardness_mean_value,65.0,Shore A
42278_Q4,Hardness_mean_value,67.83,Shore A
42278_Q5,Hardness_mean_value,66.3,Shore A
42278_Q6,Hardness_mean_value,64.93,Shore A
42278_Q1,Rebound_mean_value_1,38.6,percent
42278_Q2,Rebound_mean_value_1,36.93,percent
42278_Q3,Rebound_mean_value_1,40.13,percent
42278_Q4,Rebound_mean_value_1,36.0,percent
42278_Q5,Rebound_mean_value_1,35.67,percent
42278_Q6,Rebound_mean_value_1,39.6,percent
42278_Q1,Rebound_mean_value_2,58.5,percent
42278_Q2,Rebound_mean_value_2,58.0,percent
42278_Q3,Rebound_mean_value_2,59.5,percent
42278_Q4,Rebound_mean_value_2,57.5,percent
42278_Q5,Rebound_mean_value_2,58.5,percent
42278_Q6,Rebound_mean_value_2,58.5,percent
42278_Q1,S50,1.5,MPa
42278_Q2,S50,1.6,MPa
42278_Q3,S50,1.5,MPa
42278_Q4,S50,1.6,MPa
42278_Q5,S50,1.5,MPa
42278_Q6,S50,1.5,MPa
42278_Q1,S100,2.9,MPa
42278_Q2,S100,3.0,MPa
42278_Q3,S100,2.8,MPa
42278_Q4,S100,2.9,MPa
42278_Q5,S100,2.7,MPa
42278_Q6,S100,2.8,MPa
42278_Q1,S300,15.5,MPa
42278_Q2,S300,15.8,MPa
42278_Q3,S300,14.8,MPa
42278_Q4,S300,15.1,MPa
42278_Q5,S300,16.2,MPa
42278_Q6,S300,14.2,MPa
42278_Q1,D Median,362.0,percent
42278_Q2,D Median,376.0,percent
42278_Q3,D Median,387.0,percent
42278_Q4,D Median,385.0,percent
42278_Q5,D Median,368.0,percent
42278_Q6,D Median,371.0,percent
42278_Q1,F Median,20.0,MPa
42278_Q2,F Median,21.2,MPa
42278_Q3,F Median,20.9,MPa
42278_Q4,F Median,21.2,MPa
42278_Q5,F Median,21.6,MPa
42278_Q6,F Median,19.1,MPa
42278_Q1,E_dash_0_degree_celcius,28.08,MPa
42278_Q2,E_dash_0_degree_celcius,32.71,MPa
42278_Q3,E_dash_0_degree_celcius,23.77,MPa
42278_Q4,E_dash_0_degree_celcius,40.19,MPa
42278_Q5,E_dash_0_degree_celcius,32.38,MPa
42278_Q6,E_dash_0_degree_celcius,28.69,MPa
42278_Q1,E_double_dash_0_degree_celcius,8.54,MPa
42278_Q2,E_double_dash_0_degree_celcius,9.32,MPa
42278_Q3,E_double_dash_0_degree_celcius,7.19,MPa
42278_Q4,E_double_dash_0_degree_celcius,10.84,MPa
42278_Q5,E_double_dash_0_degree_celcius,10.23,MPa
42278_Q6,E_double_dash_0_degree_celcius,8.45,MPa
42278_Q1,E_dash_23_degree_celcius,15.15,MPa
42278_Q2,E_dash_23_degree_celcius,17.75,MPa
42278_Q3,E_dash_23_degree_celcius,13.03,MPa
42278_Q4,E_dash_23_degree_celcius,22.56,MPa
42278_Q5,E_dash_23_degree_celcius,16.74,MPa
42278_Q6,E_dash_23_degree_celcius,15.85,MPa
42278_Q1,E_double_dash_23_degree_celcius,2.55,MPa
42278_Q2,E_double_dash_23_degree_celcius,2.98,MPa
42278_Q3,E_double_dash_23_degree_celcius,2.07,MPa
42278_Q4,E_double_dash_23_degree_celcius,3.72,MPa
42278_Q5,E_double_dash_23_degree_celcius,2.81,MPa
42278_Q6,E_double_dash_23_degree_celcius,2.62,MPa
42278_Q1,E_dash_60_degree_celcius,9.61,MPa
42278_Q2,E_dash_60_degree_celcius,11.09,MPa
42278_Q3,E_dash_60_degree_celcius,8.46,MPa
42278_Q4,E_dash_60_degree_celcius,14.38,MPa
42278_Q5,E_dash_60_degree_celcius,10.58,MPa
42278_Q6,E_dash_60_degree_celcius,10.09,MPa
42278_Q1,E_double_dash_60_degree_celcius,0.88,MPa
42278_Q2,E_double_dash_60_degree_celcius,1.06,MPa
42278_Q3,E_double_dash_60_degree_celcius,0.72,MPa
42278_Q4,E_double_dash_60_degree_celcius,1.39,MPa
42278_Q5,E_double_dash_60_degree_celcius,0.88,MPa
42278_Q6,E_double_dash_60_degree_celcius,0.93,MPa
42278_Q1,tand d max,0.594,
42278_Q2,tand d max,0.564,
42278_Q3,tand d max,0.617,
42278_Q4,tand d max,0.553,
42278_Q5,tand d max,0.565,
42278_Q6,tand d max,0.592,
42278_Q1,Temperatur tan d max,-23.2,[°C]
42278_Q2,Temperatur tan d max,-24.2,[°C]
42278_Q3,Temperatur tan d max,-23.2,[°C]
42278_Q4,Temperatur tan d max,-24.3,[°C]
42278_Q5,Temperatur tan d max,-20.3,[°C]
42278_Q6,Temperatur tan d max,-23.3,[°C]
42278_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.24,MPa
42278_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.34,MPa
42278_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.29,MPa
42278_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.15,MPa
42278_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.02,MPa
42278_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.28,MPa
42278_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.44,MPa
42278_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.44,MPa
42278_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.45,MPa
42278_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.6,MPa
42278_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.38,MPa
42278_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.46,MPa
42278_Q1,tan_d_7_percent_1_Messung,0.165,MPa
42278_Q2,tan_d_7_percent_1_Messung,0.168,MPa
42278_Q3,tan_d_7_percent_1_Messung,0.167,MPa
42278_Q4,tan_d_7_percent_1_Messung,0.172,MPa
42278_Q5,tan_d_7_percent_1_Messung,0.151,MPa
42278_Q6,tan_d_7_percent_1_Messung,0.168,MPa
42278_Q1,LossModulus_Gdouble_dash(max),0.37,MPa
42278_Q2,LossModulus_Gdouble_dash(max),0.39,MPa
42278_Q3,LossModulus_Gdouble_dash(max),0.39,MPa
42278_Q4,LossModulus_Gdouble_dash(max),0.48,MPa
42278_Q5,LossModulus_Gdouble_dash(max),0.32,MPa
42278_Q6,LossModulus_Gdouble_dash(max),0.39,MPa
