is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
43434_Q7,Rebound_mean_value_1,36.2,percent
43434_Q8,Rebound_mean_value_1,36.53,percent
43434_Q1,Rebound_mean_value_2,58.5,percent
43434_Q2,Rebound_mean_value_2,60.0,percent
43434_Q3,Rebound_mean_value_2,60.5,percent
43434_Q4,Rebound_mean_value_2,60.0,percent
43434_Q5,Rebound_mean_value_2,60.0,percent
43434_Q6,Rebound_mean_value_2,60.5,percent
43434_Q7,Rebound_mean_value_2,59.5,percent
43434_Q8,Rebound_mean_value_2,59.5,percent
43434_Q1,Rebound_mean_value_3,62.5,percent
43434_Q2,Rebound_mean_value_3,63.0,percent
43434_Q3,Rebound_mean_value_3,62.5,percent
43434_Q4,Rebound_mean_value_3,61.5,percent
43434_Q5,Rebound_mean_value_3,63.0,percent
43434_Q6,Rebound_mean_value_3,63.5,percent
43434_Q7,Rebound_mean_value_3,61.5,percent
43434_Q8,Rebound_mean_value_3,62.0,percent
43434_Q1,S50,1.4,MPa
43434_Q2,S50,1.4,MPa
43434_Q3,S50,1.4,MPa
43434_Q4,S50,1.4,MPa
43434_Q5,S50,1.4,MPa
43434_Q6,S50,1.4,MPa
43434_Q7,S50,1.5,MPa
43434_Q8,S50,1.4,MPa
43434_Q1,S100,2.6,MPa
43434_Q2,S100,2.7,MPa
43434_Q3,S100,2.7,MPa
43434_Q4,S100,2.7,MPa
43434_Q5,S100,2.6,MPa
43434_Q6,S100,2.6,MPa
43434_Q7,S100,2.7,MPa
43434_Q8,S100,2.7,MPa
43434_Q1,S300,15.6,MPa
43434_Q2,S300,15.7,MPa
43434_Q3,S300,15.4,MPa
43434_Q4,S300,15.4,MPa
43434_Q5,S300,15.1,MPa
43434_Q6,S300,15.3,MPa
43434_Q7,S300,14.9,MPa
43434_Q8,S300,15.3,MPa
43434_Q1,D Median,334.0,percent
43434_Q2,D Median,363.0,percent
43434_Q3,D Median,359.0,percent
43434_Q4,D Median,345.0,percent
43434_Q5,D Median,357.0,percent
43434_Q6,D Median,329.0,percent
43434_Q7,D Median,348.0,percent
43434_Q8,D Median,348.0,percent
43434_Q1,F Median,18.6,MPa
43434_Q2,F Median,20.8,MPa
43434_Q3,F Median,19.9,MPa
43434_Q4,F Median,18.5,MPa
43434_Q5,F Median,19.6,MPa
43434_Q6,F Median,17.7,MPa
43434_Q7,F Median,18.2,MPa
43434_Q8,F Median,18.9,MPa
43434_Q1,E_dash_0_degree_celcius,25.47,MPa
43434_Q2,E_dash_0_degree_celcius,27.55,MPa
43434_Q3,E_dash_0_degree_celcius,32.42,MPa
43434_Q4,E_dash_0_degree_celcius,27.81,MPa
43434_Q5,E_dash_0_degree_celcius,25.96,MPa
43434_Q6,E_dash_0_degree_celcius,25.59,MPa
43434_Q7,E_dash_0_degree_celcius,31.21,MPa
43434_Q8,E_dash_0_degree_celcius,26.84,MPa
43434_Q1,E_double_dash_0_degree_celcius,7.55,MPa
43434_Q2,E_double_dash_0_degree_celcius,8.67,MPa
43434_Q3,E_double_dash_0_degree_celcius,9.45,MPa
43434_Q4,E_double_dash_0_degree_celcius,8.64,MPa
43434_Q5,E_double_dash_0_degree_celcius,8.03,MPa
43434_Q6,E_double_dash_0_degree_celcius,8.06,MPa
43434_Q7,E_double_dash_0_degree_celcius,9.0,MPa
43434_Q8,E_double_dash_0_degree_celcius,8.12,MPa
43434_Q1,E_dash_23_degree_celcius,14.04,MPa
43434_Q2,E_dash_23_degree_celcius,14.91,MPa
43434_Q3,E_dash_23_degree_celcius,17.84,MPa
43434_Q4,E_dash_23_degree_celcius,14.85,MPa
43434_Q5,E_dash_23_degree_celcius,14.13,MPa
43434_Q6,E_dash_23_degree_celcius,13.84,MPa
43434_Q7,E_dash_23_degree_celcius,17.11,MPa
43434_Q8,E_dash_23_degree_celcius,14.74,MPa
43434_Q1,E_double_dash_23_degree_celcius,2.33,MPa
43434_Q2,E_double_dash_23_degree_celcius,2.62,MPa
43434_Q3,E_double_dash_23_degree_celcius,3.01,MPa
43434_Q4,E_double_dash_23_degree_celcius,2.61,MPa
43434_Q5,E_double_dash_23_degree_celcius,2.41,MPa
43434_Q6,E_double_dash_23_degree_celcius,2.4,MPa
43434_Q7,E_double_dash_23_degree_celcius,2.86,MPa
43434_Q8,E_double_dash_23_degree_celcius,2.52,MPa
43434_Q1,E_dash_60_degree_celcius,8.7,MPa
43434_Q2,E_dash_60_degree_celcius,9.14,MPa
43434_Q3,E_dash_60_degree_celcius,10.72,MPa
43434_Q4,E_dash_60_degree_celcius,9.04,MPa
43434_Q5,E_dash_60_degree_celcius,8.68,MPa
43434_Q6,E_dash_60_degree_celcius,8.43,MPa
43434_Q7,E_dash_60_degree_celcius,10.36,MPa
43434_Q8,E_dash_60_degree_celcius,9.08,MPa
43434_Q1,E_double_dash_60_degree_celcius,0.74,MPa
43434_Q2,E_double_dash_60_degree_celcius,0.85,MPa
43434_Q3,E_double_dash_60_degree_celcius,0.98,MPa
43434_Q4,E_double_dash_60_degree_celcius,0.86,MPa
43434_Q5,E_double_dash_60_degree_celcius,0.77,MPa
43434_Q6,E_double_dash_60_degree_celcius,0.74,MPa
43434_Q7,E_double_dash_60_degree_celcius,0.94,MPa
43434_Q8,E_double_dash_60_degree_celcius,0.8,MPa
43434_Q1,tand d max,0.595,
43434_Q2,tand d max,0.595,
43434_Q3,tand d max,0.566,
43434_Q4,tand d max,0.596,
43434_Q5,tand d max,0.598,
43434_Q6,tand d max,0.601,
43434_Q7,tand d max,0.565,
43434_Q8,tand d max,0.591,
43434_Q1,Temperatur tan d max,-23.3,[°C]
43434_Q2,Temperatur tan d max,-22.2,[°C]
43434_Q3,Temperatur tan d max,-22.3,[°C]
43434_Q4,Temperatur tan d max,-22.3,[°C]
43434_Q5,Temperatur tan d max,-22.3,[°C]
43434_Q6,Temperatur tan d max,-22.3,[°C]
43434_Q7,Temperatur tan d max,-22.3,[°C]
43434_Q8,Temperatur tan d max,-22.2,[°C]
43434_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.75,MPa
43434_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.72,MPa
43434_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.89,MPa
43434_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.73,MPa
43434_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.55,MPa
43434_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.6,MPa
43434_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.91,MPa
43434_Q8,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.81,MPa
43434_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.3,MPa
43434_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.3,MPa
43434_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.32,MPa
43434_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.29,MPa
43434_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.28,MPa
43434_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.27,MPa
43434_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.33,MPa
43434_Q8,ElasticModulus_G_dash_15_percent_1_Messung,1.3,MPa
43434_Q1,tan_d_7_percent_1_Messung,0.152,MPa
43434_Q2,tan_d_7_percent_1_Messung,0.15,MPa
43434_Q3,tan_d_7_percent_1_Messung,0.159,MPa
43434_Q4,tan_d_7_percent_1_Messung,0.156,MPa
43434_Q5,tan_d_7_percent_1_Messung,0.145,MPa
43434_Q6,tan_d_7_percent_1_Messung,0.151,MPa
43434_Q7,tan_d_7_percent_1_Messung,0.155,MPa
43434_Q8,tan_d_7_percent_1_Messung,0.154,MPa
43434_Q1,LossModulus_Gdouble_dash(max),0.3,MPa
43434_Q2,LossModulus_Gdouble_dash(max),0.3,MPa
43434_Q3,LossModulus_Gdouble_dash(max),0.33,MPa
43434_Q4,LossModulus_Gdouble_dash(max),0.31,MPa
43434_Q5,LossModulus_Gdouble_dash(max),0.27,MPa
43434_Q6,LossModulus_Gdouble_dash(max),0.29,MPa
43434_Q7,LossModulus_Gdouble_dash(max),0.32,MPa
43434_Q8,LossModulus_Gdouble_dash(max),0.31,MPa
