is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
7054W_447601,Trans_Cont,13.4,
7054W_447601,Vinyl_Cont,52.6,
7054W_447601,Glass Transition Temperature,-16.6,
7054W_447601,Number Averaged Molecular Weight,247125,
7054W_447601,Weight Averaged Molecular Weight,355459,
7057D_447601,Mooney Viscosity,79,
7057D_447601,Mooney Stress Relaxation,1.487,
7057D_447601,Styrene_Cont,21.7,
7057D_447601,Cis_Cont,12.7,
7057D_447601,Trans_Cont,14.0,
7057D_447601,Vinyl_Cont,51.6,
7057D_447601,Glass Transition Temperature,-16.9,
7057D_447601,Number Averaged Molecular Weight,223753,
7057D_447601,Weight Averaged Molecular Weight,292932,
7054K_447602,Mooney Viscosity,78,
7054K_447602,Mooney Stress Relaxation,1.121,
7054K_447602,Styrene_Cont,21.7,
7054K_447602,Cis_Cont,13.0,
7054K_447602,Trans_Cont,14.6,
7054K_447602,Vinyl_Cont,50.7,
7054K_447602,Glass Transition Temperature,-21.3,
7054K_447602,Number Averaged Molecular Weight,246730,
7054K_447602,Weight Averaged Molecular Weight,349352,
7054N_447602,Mooney Viscosity,84,
7054N_447602,Mooney Stress Relaxation,1.101,
7054N_447602,Styrene_Cont,21.2,
7054N_447602,Cis_Cont,12.7,
7054N_447602,Trans_Cont,13.8,
7054N_447602,Vinyl_Cont,52.3,
7054N_447602,Glass Transition Temperature,-19.2,
7054N_447602,Number Averaged Molecular Weight,260051,
7054N_447602,Weight Averaged Molecular Weight,424110,
7054R_447603,Mooney Viscosity,87,
7054R_447603,Mooney Stress Relaxation,1.811,
7054R_447603,Styrene_Cont,21.5,
7054R_447603,Cis_Cont,12.8,
7054R_447603,Trans_Cont,14.3,
7054R_447603,Vinyl_Cont,51.3,
7054R_447603,Glass Transition Temperature,-17.6,
7054R_447603,Number Averaged Molecular Weight,310036,
7054R_447603,Weight Averaged Molecular Weight,370659,
7054S_447603,Mooney Viscosity,79,
7054S_447603,Mooney Stress Relaxation,1.405,
7054S_447603,Styrene_Cont,21.6,
7054S_447603,Cis_Cont,12.7,
7054S_447603,Trans_Cont,13.9,
7054S_447603,Vinyl_Cont,51.8,
7054S_447603,Glass Transition Temperature,-19.4,
7054S_447603,Number Averaged Molecular Weight,244068,
7054S_447603,Weight Averaged Molecular Weight,312530,
7054T_447604,Mooney Viscosity,71,
7054T_447604,Mooney Stress Relaxation,1.173,
7054T_447604,Styrene_Cont,21.6,
7054T_447604,Cis_Cont,12.8,
7054T_447604,Trans_Cont,14.1,
7054T_447604,Vinyl_Cont,51.6,
7054T_447604,Glass Transition Temperature,-18.8,
7054T_447604,Number Averaged Molecular Weight,237692,
7054T_447604,Weight Averaged Molecular Weight,309108,
7054U_447604,Mooney Viscosity,70,
7054U_447604,Mooney Stress Relaxation,1.178,
7054U_447604,Styrene_Cont,21.6,
7054U_447604,Cis_Cont,12.8,
7054U_447604,Trans_Cont,14.2,
7054U_447604,Vinyl_Cont,51.5,
7054U_447604,Glass Transition Temperature,-19.4,
7054U_447604,Number Averaged Molecular Weight,246543,
7054U_447604,Weight Averaged Molecular Weight,311297,
7054T_447605,Mooney Viscosity,71,
7054T_447605,Mooney Stress Relaxation,1.173,
7054T_447605,Styrene_Cont,21.6,
7054T_447605,Cis_Cont,12.8,
7054T_447605,Trans_Cont,14.1,
7054T_447605,Vinyl_Cont,51.6,
7054T_447605,Glass Transition Temperature,-18.8,
7054T_447605,Number Averaged Molecular Weight,237692,
7054T_447605,Weight Averaged Molecular Weight,309108,
7054U_447605,Mooney Viscosity,70,
7054U_447605,Mooney Stress Relaxation,1.178,
7054U_447605,Styrene_Cont,21.6,
7054U_447605,Cis_Cont,12.8,
7054U_447605,Trans_Cont,14.2,
7054U_447605,Vinyl_Cont,51.5,
7054U_447605,Glass Transition Temperature,-19.4,
7054U_447605,Number Averaged Molecular Weight,246543,
7054U_447605,Weight Averaged Molecular Weight,311297,
7054R_447606,Mooney Viscosity,87,
7054R_447606,Mooney Stress Relaxation,1.811,
7054R_447606,Styrene_Cont,21.5,
7054R_447606,Cis_Cont,12.8,
7054R_447606,Trans_Cont,14.3,
7054R_447606,Vinyl_Cont,51.3,
7054R_447606,Glass Transition Temperature,-17.6,
7054R_447606,Number Averaged Molecular Weight,310036,
7054R_447606,Weight Averaged Molecular Weight,370659,
7054S_447606,Mooney Viscosity,79,
7054S_447606,Mooney Stress Relaxation,1.405,
7054S_447606,Styrene_Cont,21.6,
7054S_447606,Cis_Cont,12.7,
7054S_447606,Trans_Cont,13.9,
7054S_447606,Vinyl_Cont,51.8,
7054S_447606,Glass Transition Temperature,-19.4,
7054S_447606,Number Averaged Molecular Weight,244068,
7054S_447606,Weight Averaged Molecular Weight,312530,
7054K_447607,Mooney Viscosity,78,
7054K_447607,Mooney Stress Relaxation,1.121,
7054K_447607,Styrene_Cont,21.7,
7054K_447607,Cis_Cont,13.0,
7054K_447607,Trans_Cont,14.6,
7054K_447607,Vinyl_Cont,50.7,
7054K_447607,Glass Transition Temperature,-21.3,
7054K_447607,Number Averaged Molecular Weight,246730,
7054K_447607,Weight Averaged Molecular Weight,349352,
7054N_447607,Mooney Viscosity,84,
7054N_447607,Mooney Stress Relaxation,1.101,
7054N_447607,Styrene_Cont,21.2,
7054N_447607,Cis_Cont,12.7,
7054N_447607,Trans_Cont,13.8,
7054N_447607,Vinyl_Cont,52.3,
7054N_447607,Glass Transition Temperature,-19.2,
7054N_447607,Number Averaged Molecular Weight,260051,
7054N_447607,Weight Averaged Molecular Weight,424110,
7054W_447608,Mooney Viscosity,88,
7054W_447608,Mooney Stress Relaxation,1.555,
7054W_447608,Styrene_Cont,21.4,
7054W_447608,Cis_Cont,12.5,
7054W_447608,Trans_Cont,13.4,
7054W_447608,Vinyl_Cont,52.6,
7054W_447608,Glass Transition Temperature,-16.6,
7054W_447608,Number Averaged Molecular Weight,247125,
7054W_447608,Weight Averaged Molecular Weight,355459,
7057D_447608,Mooney Viscosity,79,
7057D_447608,Mooney Stress Relaxation,1.487,
7057D_447608,Styrene_Cont,21.7,
7057D_447608,Cis_Cont,12.7,
7057D_447608,Trans_Cont,14.0,
7057D_447608,Vinyl_Cont,51.6,
7057D_447608,Glass Transition Temperature,-16.9,
7057D_447608,Number Averaged Molecular Weight,223753,
7057D_447608,Weight Averaged Molecular Weight,292932,
