is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
42777_Q8,Quellung Hausmethode K10_1,35.43,percent
42777_Q1,Quellung Hausmethode K10_2,40.37,percent
42777_Q2,Quellung Hausmethode K10_2,30.71,percent
42777_Q3,Quellung Hausmethode K10_2,30.51,percent
42777_Q4,Quellung Hausmethode K10_2,29.9,percent
42777_Q5,Quellung Hausmethode K10_2,38.31,percent
42777_Q6,Quellung Hausmethode K10_2,27.46,percent
42777_Q7,Quellung Hausmethode K10_2,33.29,percent
42777_Q8,Quellung Hausmethode K10_2,31.31,percent
42777_Q1,Masse pro Messzeit_1,8.94,g
42777_Q2,Masse pro Messzeit_1,7.86,g
42777_Q3,Masse pro Messzeit_1,7.96,g
42777_Q4,Masse pro Messzeit_1,8.18,g
42777_Q5,Masse pro Messzeit_1,9.32,g
42777_Q6,Masse pro Messzeit_1,7.66,g
42777_Q7,Masse pro Messzeit_1,8.78,g
42777_Q8,Masse pro Messzeit_1,8.12,g
42777_Q1,Masse pro Messzeit_2,33.1,g
42777_Q2,Masse pro Messzeit_2,28.86,g
42777_Q3,Masse pro Messzeit_2,29.04,g
42777_Q4,Masse pro Messzeit_2,29.2,g
42777_Q5,Masse pro Messzeit_2,33.44,g
42777_Q6,Masse pro Messzeit_2,27.98,g
42777_Q7,Masse pro Messzeit_2,31.92,g
42777_Q8,Masse pro Messzeit_2,29.74,g
42777_Q1,Hardness_mean_value,65.9,Shore A
42777_Q2,Hardness_mean_value,64.2,Shore A
42777_Q3,Hardness_mean_value,64.9,Shore A
42777_Q4,Hardness_mean_value,63.63,Shore A
42777_Q5,Hardness_mean_value,66.13,Shore A
42777_Q6,Hardness_mean_value,64.53,Shore A
42777_Q7,Hardness_mean_value,64.07,Shore A
42777_Q8,Hardness_mean_value,64.5,Shore A
42777_Q1,Rebound_mean_value_1,37.87,percent
42777_Q2,Rebound_mean_value_1,40.53,percent
42777_Q3,Rebound_mean_value_1,41.13,percent
42777_Q4,Rebound_mean_value_1,40.8,percent
42777_Q5,Rebound_mean_value_1,37.4,percent
42777_Q6,Rebound_mean_value_1,42.0,percent
42777_Q7,Rebound_mean_value_1,41.67,percent
42777_Q8,Rebound_mean_value_1,41.87,percent
42777_Q1,Rebound_mean_value_2,53.5,percent
42777_Q2,Rebound_mean_value_2,58.5,percent
42777_Q3,Rebound_mean_value_2,59.5,percent
42777_Q4,Rebound_mean_value_2,59.5,percent
42777_Q5,Rebound_mean_value_2,55.0,percent
42777_Q6,Rebound_mean_value_2,60.0,percent
42777_Q7,Rebound_mean_value_2,60.0,percent
42777_Q8,Rebound_mean_value_2,58.5,percent
42777_Q1,Rebound_mean_value_3,58.0,percent
42777_Q2,Rebound_mean_value_3,60.5,percent
42777_Q3,Rebound_mean_value_3,60.5,percent
42777_Q4,Rebound_mean_value_3,62.0,percent
42777_Q5,Rebound_mean_value_3,57.5,percent
42777_Q6,Rebound_mean_value_3,62.5,percent
42777_Q7,Rebound_mean_value_3,61.5,percent
42777_Q8,Rebound_mean_value_3,61.5,percent
42777_Q1,S50,1.6,MPa
42777_Q2,S50,1.5,MPa
42777_Q3,S50,1.6,MPa
42777_Q4,S50,1.6,MPa
42777_Q5,S50,1.6,MPa
42777_Q6,S50,1.6,MPa
42777_Q7,S50,1.5,MPa
42777_Q8,S50,1.6,MPa
42777_Q1,S100,2.8,MPa
42777_Q2,S100,2.7,MPa
42777_Q3,S100,3.0,MPa
42777_Q4,S100,2.8,MPa
42777_Q5,S100,2.7,MPa
42777_Q6,S100,2.9,MPa
42777_Q7,S100,2.8,MPa
42777_Q8,S100,2.9,MPa
42777_Q1,S300,14.6,MPa
42777_Q2,S300,15.9,MPa
42777_Q3,S300,16.9,MPa
42777_Q4,S300,16.3,MPa
42777_Q5,S300,14.0,MPa
42777_Q6,S300,16.0,MPa
42777_Q7,S300,15.8,MPa
42777_Q8,S300,16.2,MPa
42777_Q1,D Median,412.0,percent
42777_Q2,D Median,411.0,percent
42777_Q3,D Median,405.0,percent
42777_Q4,D Median,395.0,percent
42777_Q5,D Median,432.0,percent
42777_Q6,D Median,419.0,percent
42777_Q7,D Median,415.0,percent
42777_Q8,D Median,417.0,percent
42777_Q1,F Median,22.5,MPa
42777_Q2,F Median,24.6,MPa
42777_Q3,F Median,25.5,MPa
42777_Q4,F Median,24.2,MPa
42777_Q5,F Median,22.6,MPa
42777_Q6,F Median,25.2,MPa
42777_Q7,F Median,24.5,MPa
42777_Q8,F Median,25.5,MPa
42777_Q1,E_dash_0_degree_celcius,46.93,MPa
42777_Q2,E_dash_0_degree_celcius,31.3,MPa
42777_Q3,E_dash_0_degree_celcius,35.15,MPa
42777_Q4,E_dash_0_degree_celcius,32.44,MPa
42777_Q5,E_dash_0_degree_celcius,49.88,MPa
42777_Q6,E_dash_0_degree_celcius,36.55,MPa
42777_Q7,E_dash_0_degree_celcius,34.8,MPa
42777_Q8,E_dash_0_degree_celcius,29.32,MPa
42777_Q1,E_double_dash_0_degree_celcius,10.98,MPa
42777_Q2,E_double_dash_0_degree_celcius,8.01,MPa
42777_Q3,E_double_dash_0_degree_celcius,9.02,MPa
42777_Q4,E_double_dash_0_degree_celcius,8.52,MPa
42777_Q5,E_double_dash_0_degree_celcius,11.61,MPa
42777_Q6,E_double_dash_0_degree_celcius,8.87,MPa
42777_Q7,E_double_dash_0_degree_celcius,9.27,MPa
42777_Q8,E_double_dash_0_degree_celcius,7.61,MPa
42777_Q1,E_dash_23_degree_celcius,26.43,MPa
42777_Q2,E_dash_23_degree_celcius,17.51,MPa
42777_Q3,E_dash_23_degree_celcius,20.05,MPa
42777_Q4,E_dash_23_degree_celcius,18.63,MPa
42777_Q5,E_dash_23_degree_celcius,29.24,MPa
42777_Q6,E_dash_23_degree_celcius,21.04,MPa
42777_Q7,E_dash_23_degree_celcius,19.87,MPa
42777_Q8,E_dash_23_degree_celcius,17.22,MPa
42777_Q1,E_double_dash_23_degree_celcius,4.3,MPa
42777_Q2,E_double_dash_23_degree_celcius,2.72,MPa
42777_Q3,E_double_dash_23_degree_celcius,3.31,MPa
42777_Q4,E_double_dash_23_degree_celcius,3.05,MPa
42777_Q5,E_double_dash_23_degree_celcius,4.88,MPa
42777_Q6,E_double_dash_23_degree_celcius,3.35,MPa
42777_Q7,E_double_dash_23_degree_celcius,3.34,MPa
42777_Q8,E_double_dash_23_degree_celcius,2.86,MPa
42777_Q1,E_dash_60_degree_celcius,15.56,MPa
42777_Q2,E_dash_60_degree_celcius,10.74,MPa
42777_Q3,E_dash_60_degree_celcius,12.2,MPa
42777_Q4,E_dash_60_degree_celcius,11.32,MPa
42777_Q5,E_dash_60_degree_celcius,17.5,MPa
42777_Q6,E_dash_60_degree_celcius,12.92,MPa
42777_Q7,E_dash_60_degree_celcius,12.08,MPa
42777_Q8,E_dash_60_degree_celcius,10.52,MPa
42777_Q1,E_double_dash_60_degree_celcius,1.78,MPa
42777_Q2,E_double_dash_60_degree_celcius,1.01,MPa
42777_Q3,E_double_dash_60_degree_celcius,1.28,MPa
42777_Q4,E_double_dash_60_degree_celcius,1.11,MPa
42777_Q5,E_double_dash_60_degree_celcius,2.09,MPa
42777_Q6,E_double_dash_60_degree_celcius,1.28,MPa
42777_Q7,E_double_dash_60_degree_celcius,1.21,MPa
42777_Q8,E_double_dash_60_degree_celcius,1.06,MPa
42777_Q1,tand d max,0.53,
42777_Q2,tand d max,0.63,
42777_Q3,tand d max,0.614,
42777_Q4,tand d max,0.638,
42777_Q5,tand d max,0.517,
42777_Q6,tand d max,0.581,
42777_Q7,tand d max,0.608,
42777_Q8,tand d max,0.629,
42777_Q1,Temperatur tan d max,-27.2,[°C]
42777_Q2,Temperatur tan d max,-29.2,[°C]
42777_Q3,Temperatur tan d max,-28.3,[°C]
42777_Q4,Temperatur tan d max,-29.4,[°C]
42777_Q5,Temperatur tan d max,-29.2,[°C]
42777_Q6,Temperatur tan d max,-29.3,[°C]
42777_Q7,Temperatur tan d max,-28.1,[°C]
42777_Q8,Temperatur tan d max,-29.3,[°C]
42777_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.22,MPa
42777_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.09,MPa
42777_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.64,MPa
42777_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.38,MPa
42777_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.34,MPa
42777_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.39,MPa
42777_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.41,MPa
42777_Q8,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.67,MPa
42777_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.57,MPa
42777_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.38,MPa
42777_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.51,MPa
42777_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.46,MPa
42777_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.56,MPa
42777_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.47,MPa
42777_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.48,MPa
42777_Q8,ElasticModulus_G_dash_15_percent_1_Messung,1.51,MPa
42777_Q1,tan_d_7_percent_1_Messung,0.189,MPa
42777_Q2,tan_d_7_percent_1_Messung,0.162,MPa
42777_Q3,tan_d_7_percent_1_Messung,0.171,MPa
42777_Q4,tan_d_7_percent_1_Messung,0.172,MPa
42777_Q5,tan_d_7_percent_1_Messung,0.189,MPa
42777_Q6,tan_d_7_percent_1_Messung,0.159,MPa
42777_Q7,tan_d_7_percent_1_Messung,0.174,MPa
42777_Q8,tan_d_7_percent_1_Messung,0.18,MPa
42777_Q1,LossModulus_Gdouble_dash(max),0.56,MPa
42777_Q2,LossModulus_Gdouble_dash(max),0.36,MPa
42777_Q3,LossModulus_Gdouble_dash(max),0.44,MPa
42777_Q4,LossModulus_Gdouble_dash(max),0.4,MPa
42777_Q5,LossModulus_Gdouble_dash(max),0.57,MPa
42777_Q6,LossModulus_Gdouble_dash(max),0.38,MPa
42777_Q7,LossModulus_Gdouble_dash(max),0.42,MPa
42777_Q8,LossModulus_Gdouble_dash(max),0.46,MPa
