is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
43258_Q8,Rebound_mean_value_1,41.2,percent
43258_Q1,Rebound_mean_value_2,54.5,percent
43258_Q2,Rebound_mean_value_2,56.0,percent
43258_Q3,Rebound_mean_value_2,57.5,percent
43258_Q4,Rebound_mean_value_2,57.5,percent
43258_Q5,Rebound_mean_value_2,56.5,percent
43258_Q6,Rebound_mean_value_2,59.0,percent
43258_Q7,Rebound_mean_value_2,57.5,percent
43258_Q8,Rebound_mean_value_2,60.0,percent
43258_Q1,Rebound_mean_value_3,57.5,percent
43258_Q2,Rebound_mean_value_3,59.5,percent
43258_Q3,Rebound_mean_value_3,60.5,percent
43258_Q4,Rebound_mean_value_3,60.0,percent
43258_Q5,Rebound_mean_value_3,57.5,percent
43258_Q6,Rebound_mean_value_3,61.0,percent
43258_Q7,Rebound_mean_value_3,60.5,percent
43258_Q8,Rebound_mean_value_3,61.5,percent
43258_Q1,S50,1.6,MPa
43258_Q2,S50,1.6,MPa
43258_Q3,S50,1.5,MPa
43258_Q4,S50,1.4,MPa
43258_Q5,S50,1.6,MPa
43258_Q6,S50,1.5,MPa
43258_Q7,S50,1.5,MPa
43258_Q8,S50,1.4,MPa
43258_Q1,S100,3.1,MPa
43258_Q2,S100,2.9,MPa
43258_Q3,S100,2.9,MPa
43258_Q4,S100,2.8,MPa
43258_Q5,S100,2.8,MPa
43258_Q6,S100,2.8,MPa
43258_Q7,S100,2.9,MPa
43258_Q8,S100,2.7,MPa
43258_Q1,S300,14.2,MPa
43258_Q2,S300,13.6,MPa
43258_Q3,S300,14.2,MPa
43258_Q4,S300,14.4,MPa
43258_Q5,S300,13.5,MPa
43258_Q6,S300,14.6,MPa
43258_Q7,S300,14.5,MPa
43258_Q8,S300,14.1,MPa
43258_Q1,D Median,376.0,percent
43258_Q2,D Median,407.0,percent
43258_Q3,D Median,381.0,percent
43258_Q4,D Median,399.0,percent
43258_Q5,D Median,355.0,percent
43258_Q6,D Median,371.0,percent
43258_Q7,D Median,377.0,percent
43258_Q8,D Median,386.0,percent
43258_Q1,F Median,19.0,MPa
43258_Q2,F Median,20.0,MPa
43258_Q3,F Median,19.3,MPa
43258_Q4,F Median,21.1,MPa
43258_Q5,F Median,16.9,MPa
43258_Q6,F Median,19.5,MPa
43258_Q7,F Median,19.7,MPa
43258_Q8,F Median,19.9,MPa
43258_Q1,E_dash_0_degree_celcius,41.18,MPa
43258_Q2,E_dash_0_degree_celcius,34.72,MPa
43258_Q3,E_dash_0_degree_celcius,26.97,MPa
43258_Q4,E_dash_0_degree_celcius,25.26,MPa
43258_Q5,E_dash_0_degree_celcius,33.38,MPa
43258_Q6,E_dash_0_degree_celcius,30.84,MPa
43258_Q7,E_dash_0_degree_celcius,30.95,MPa
43258_Q8,E_dash_0_degree_celcius,25.97,MPa
43258_Q1,E_double_dash_0_degree_celcius,10.1,MPa
43258_Q2,E_double_dash_0_degree_celcius,8.84,MPa
43258_Q3,E_double_dash_0_degree_celcius,7.56,MPa
43258_Q4,E_double_dash_0_degree_celcius,6.83,MPa
43258_Q5,E_double_dash_0_degree_celcius,8.66,MPa
43258_Q6,E_double_dash_0_degree_celcius,8.36,MPa
43258_Q7,E_double_dash_0_degree_celcius,8.29,MPa
43258_Q8,E_double_dash_0_degree_celcius,6.96,MPa
43258_Q1,E_dash_23_degree_celcius,24.87,MPa
43258_Q2,E_dash_23_degree_celcius,20.41,MPa
43258_Q3,E_dash_23_degree_celcius,15.7,MPa
43258_Q4,E_dash_23_degree_celcius,14.92,MPa
43258_Q5,E_dash_23_degree_celcius,19.68,MPa
43258_Q6,E_dash_23_degree_celcius,17.94,MPa
43258_Q7,E_dash_23_degree_celcius,18.12,MPa
43258_Q8,E_dash_23_degree_celcius,15.34,MPa
43258_Q1,E_double_dash_23_degree_celcius,4.11,MPa
43258_Q2,E_double_dash_23_degree_celcius,3.38,MPa
43258_Q3,E_double_dash_23_degree_celcius,2.46,MPa
43258_Q4,E_double_dash_23_degree_celcius,2.32,MPa
43258_Q5,E_double_dash_23_degree_celcius,3.25,MPa
43258_Q6,E_double_dash_23_degree_celcius,2.87,MPa
43258_Q7,E_double_dash_23_degree_celcius,2.99,MPa
43258_Q8,E_double_dash_23_degree_celcius,2.38,MPa
43258_Q1,E_dash_60_degree_celcius,15.12,MPa
43258_Q2,E_dash_60_degree_celcius,12.48,MPa
43258_Q3,E_dash_60_degree_celcius,9.72,MPa
43258_Q4,E_dash_60_degree_celcius,9.31,MPa
43258_Q5,E_dash_60_degree_celcius,11.81,MPa
43258_Q6,E_dash_60_degree_celcius,10.87,MPa
43258_Q7,E_dash_60_degree_celcius,11.28,MPa
43258_Q8,E_dash_60_degree_celcius,9.55,MPa
43258_Q1,E_double_dash_60_degree_celcius,1.69,MPa
43258_Q2,E_double_dash_60_degree_celcius,1.32,MPa
43258_Q3,E_double_dash_60_degree_celcius,0.86,MPa
43258_Q4,E_double_dash_60_degree_celcius,0.8,MPa
43258_Q5,E_double_dash_60_degree_celcius,1.18,MPa
43258_Q6,E_double_dash_60_degree_celcius,1.03,MPa
43258_Q7,E_double_dash_60_degree_celcius,1.1,MPa
43258_Q8,E_double_dash_60_degree_celcius,0.84,MPa
43258_Q1,tand d max,0.555,
43258_Q2,tand d max,0.585,
43258_Q3,tand d max,0.623,
43258_Q4,tand d max,0.619,
43258_Q5,tand d max,0.587,
43258_Q6,tand d max,0.596,
43258_Q7,tand d max,0.599,
43258_Q8,tand d max,0.612,
43258_Q1,Temperatur tan d max,-27.3,[°C]
43258_Q2,Temperatur tan d max,-26.3,[°C]
43258_Q3,Temperatur tan d max,-24.3,[°C]
43258_Q4,Temperatur tan d max,-25.3,[°C]
43258_Q5,Temperatur tan d max,-26.3,[°C]
43258_Q6,Temperatur tan d max,-25.3,[°C]
43258_Q7,Temperatur tan d max,-26.2,[°C]
43258_Q8,Temperatur tan d max,-25.3,[°C]
43258_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.38,MPa
43258_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.91,MPa
43258_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.84,MPa
43258_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.06,MPa
43258_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.27,MPa
43258_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.29,MPa
43258_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.33,MPa
43258_Q8,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.11,MPa
43258_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.42,MPa
43258_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.51,MPa
43258_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.33,MPa
43258_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.38,MPa
43258_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.59,MPa
43258_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.42,MPa
43258_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.43,MPa
43258_Q8,ElasticModulus_G_dash_15_percent_1_Messung,1.38,MPa
43258_Q1,tan_d_7_percent_1_Messung,0.172,MPa
43258_Q2,tan_d_7_percent_1_Messung,0.177,MPa
43258_Q3,tan_d_7_percent_1_Messung,0.155,MPa
43258_Q4,tan_d_7_percent_1_Messung,0.159,MPa
43258_Q5,tan_d_7_percent_1_Messung,0.181,MPa
43258_Q6,tan_d_7_percent_1_Messung,0.167,MPa
43258_Q7,tan_d_7_percent_1_Messung,0.167,MPa
43258_Q8,tan_d_7_percent_1_Messung,0.165,MPa
43258_Q1,LossModulus_Gdouble_dash(max),0.37,MPa
43258_Q2,LossModulus_Gdouble_dash(max),0.43,MPa
43258_Q3,LossModulus_Gdouble_dash(max),0.29,MPa
43258_Q4,LossModulus_Gdouble_dash(max),0.32,MPa
43258_Q5,LossModulus_Gdouble_dash(max),0.47,MPa
43258_Q6,LossModulus_Gdouble_dash(max),0.35,MPa
43258_Q7,LossModulus_Gdouble_dash(max),0.36,MPa
43258_Q8,LossModulus_Gdouble_dash(max),0.33,MPa
