is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
41851_Q5,Rebound_mean_value_2,62.0,percent
41851_Q6,Rebound_mean_value_2,62.5,percent
41851_Q7,Rebound_mean_value_2,62.5,percent
41851_Q8,Rebound_mean_value_2,61.5,percent
41851_Q1,S50,1.4,MPa
41851_Q2,S50,1.4,MPa
41851_Q3,S50,1.5,MPa
41851_Q4,S50,1.4,MPa
41851_Q5,S50,1.5,MPa
41851_Q6,S50,1.5,MPa
41851_Q7,S50,1.5,MPa
41851_Q8,S50,1.4,MPa
41851_Q1,S100,2.7,MPa
41851_Q2,S100,2.7,MPa
41851_Q3,S100,2.9,MPa
41851_Q4,S100,2.8,MPa
41851_Q5,S100,2.9,MPa
41851_Q6,S100,2.8,MPa
41851_Q7,S100,2.9,MPa
41851_Q8,S100,2.8,MPa
41851_Q1,S300,17.6,MPa
41851_Q2,S300,15.7,MPa
41851_Q3,S300,18.1,MPa
41851_Q4,S300,17.8,MPa
41851_Q5,S300,18.4,MPa
41851_Q6,S300,17.9,MPa
41851_Q7,S300,17.7,MPa
41851_Q8,S300,17.7,MPa
41851_Q1,D Median,366.0,percent
41851_Q2,D Median,367.0,percent
41851_Q3,D Median,344.0,percent
41851_Q4,D Median,345.0,percent
41851_Q5,D Median,363.0,percent
41851_Q6,D Median,354.0,percent
41851_Q7,D Median,347.0,percent
41851_Q8,D Median,360.0,percent
41851_Q1,F Median,23.7,MPa
41851_Q2,F Median,21.0,MPa
41851_Q3,F Median,21.9,MPa
41851_Q4,F Median,21.9,MPa
41851_Q5,F Median,23.9,MPa
41851_Q6,F Median,22.7,MPa
41851_Q7,F Median,22.0,MPa
41851_Q8,F Median,23.3,MPa
41851_Q1,E_dash_0_degree_celcius,21.26,MPa
41851_Q2,E_dash_0_degree_celcius,26.86,MPa
41851_Q3,E_dash_0_degree_celcius,23.21,MPa
41851_Q4,E_dash_0_degree_celcius,20.89,MPa
41851_Q5,E_dash_0_degree_celcius,23.54,MPa
41851_Q6,E_dash_0_degree_celcius,23.21,MPa
41851_Q7,E_dash_0_degree_celcius,23.88,MPa
41851_Q8,E_dash_0_degree_celcius,21.42,MPa
41851_Q1,E_double_dash_0_degree_celcius,6.39,MPa
41851_Q2,E_double_dash_0_degree_celcius,8.22,MPa
41851_Q3,E_double_dash_0_degree_celcius,7.09,MPa
41851_Q4,E_double_dash_0_degree_celcius,6.43,MPa
41851_Q5,E_double_dash_0_degree_celcius,6.96,MPa
41851_Q6,E_double_dash_0_degree_celcius,7.43,MPa
41851_Q7,E_double_dash_0_degree_celcius,7.12,MPa
41851_Q8,E_double_dash_0_degree_celcius,6.42,MPa
41851_Q1,E_dash_23_degree_celcius,11.45,MPa
41851_Q2,E_dash_23_degree_celcius,13.46,MPa
41851_Q3,E_dash_23_degree_celcius,12.6,MPa
41851_Q4,E_dash_23_degree_celcius,11.33,MPa
41851_Q5,E_dash_23_degree_celcius,13.03,MPa
41851_Q6,E_dash_23_degree_celcius,12.2,MPa
41851_Q7,E_dash_23_degree_celcius,12.81,MPa
41851_Q8,E_dash_23_degree_celcius,11.68,MPa
41851_Q1,E_double_dash_23_degree_celcius,1.73,MPa
41851_Q2,E_double_dash_23_degree_celcius,2.33,MPa
41851_Q3,E_double_dash_23_degree_celcius,1.96,MPa
41851_Q4,E_double_dash_23_degree_celcius,1.73,MPa
41851_Q5,E_double_dash_23_degree_celcius,2.06,MPa
41851_Q6,E_double_dash_23_degree_celcius,1.87,MPa
41851_Q7,E_double_dash_23_degree_celcius,1.96,MPa
41851_Q8,E_double_dash_23_degree_celcius,1.82,MPa
41851_Q1,E_dash_60_degree_celcius,7.77,MPa
41851_Q2,E_dash_60_degree_celcius,8.48,MPa
41851_Q3,E_dash_60_degree_celcius,8.28,MPa
41851_Q4,E_dash_60_degree_celcius,7.5,MPa
41851_Q5,E_dash_60_degree_celcius,8.41,MPa
41851_Q6,E_dash_60_degree_celcius,8.02,MPa
41851_Q7,E_dash_60_degree_celcius,8.47,MPa
41851_Q8,E_dash_60_degree_celcius,7.66,MPa
41851_Q1,E_double_dash_60_degree_celcius,0.53,MPa
41851_Q2,E_double_dash_60_degree_celcius,0.74,MPa
41851_Q3,E_double_dash_60_degree_celcius,0.58,MPa
41851_Q4,E_double_dash_60_degree_celcius,0.52,MPa
41851_Q5,E_double_dash_60_degree_celcius,0.61,MPa
41851_Q6,E_double_dash_60_degree_celcius,0.53,MPa
41851_Q7,E_double_dash_60_degree_celcius,0.57,MPa
41851_Q8,E_double_dash_60_degree_celcius,0.56,MPa
41851_Q1,tand d max,0.528,
41851_Q2,tand d max,0.455,
41851_Q3,tand d max,0.52,
41851_Q4,tand d max,0.534,
41851_Q5,tand d max,0.529,
41851_Q6,tand d max,0.495,
41851_Q7,tand d max,0.472,
41851_Q8,tand d max,0.532,
41851_Q1,Temperatur tan d max,-22.3,[°C]
41851_Q2,Temperatur tan d max,-19.2,[°C]
41851_Q3,Temperatur tan d max,-20.2,[°C]
41851_Q4,Temperatur tan d max,-21.3,[°C]
41851_Q5,Temperatur tan d max,-23.3,[°C]
41851_Q6,Temperatur tan d max,-16.2,[°C]
41851_Q7,Temperatur tan d max,-18.3,[°C]
41851_Q8,Temperatur tan d max,-23.2,[°C]
41851_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.64,MPa
41851_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.94,MPa
41851_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.76,MPa
41851_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.44,MPa
41851_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.42,MPa
41851_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.6,MPa
41851_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.92,MPa
41851_Q8,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.88,MPa
41851_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.42,MPa
41851_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.46,MPa
41851_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.44,MPa
41851_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.37,MPa
41851_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.37,MPa
41851_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.42,MPa
41851_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.52,MPa
41851_Q8,ElasticModulus_G_dash_15_percent_1_Messung,1.49,MPa
41851_Q1,tan_d_7_percent_1_Messung,0.139,MPa
41851_Q2,tan_d_7_percent_1_Messung,0.155,MPa
41851_Q3,tan_d_7_percent_1_Messung,0.14,MPa
41851_Q4,tan_d_7_percent_1_Messung,0.133,MPa
41851_Q5,tan_d_7_percent_1_Messung,0.131,MPa
41851_Q6,tan_d_7_percent_1_Messung,0.133,MPa
41851_Q7,tan_d_7_percent_1_Messung,0.137,MPa
41851_Q8,tan_d_7_percent_1_Messung,0.143,MPa
41851_Q1,LossModulus_Gdouble_dash(max),0.29,MPa
41851_Q2,LossModulus_Gdouble_dash(max),0.35,MPa
41851_Q3,LossModulus_Gdouble_dash(max),0.3,MPa
41851_Q4,LossModulus_Gdouble_dash(max),0.26,MPa
41851_Q5,LossModulus_Gdouble_dash(max),0.25,MPa
41851_Q6,LossModulus_Gdouble_dash(max),0.27,MPa
41851_Q7,LossModulus_Gdouble_dash(max),0.3,MPa
41851_Q8,LossModulus_Gdouble_dash(max),0.31,MPa
