is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
44756_Q1,S50,1.4,MPa
44756_Q2,S50,1.4,MPa
44756_Q3,S50,1.4,MPa
44756_Q4,S50,1.4,MPa
44756_Q5,S50,1.3,MPa
44756_Q6,S50,1.4,MPa
44756_Q7,S50,1.4,MPa
44756_Q8,S50,1.3,MPa
44756_Q1,S100,2.5,MPa
44756_Q2,S100,2.5,MPa
44756_Q3,S100,2.6,MPa
44756_Q4,S100,2.6,MPa
44756_Q5,S100,2.5,MPa
44756_Q6,S100,2.5,MPa
44756_Q7,S100,2.5,MPa
44756_Q8,S100,2.5,MPa
44756_Q1,S300,15.2,MPa
44756_Q2,S300,15.4,MPa
44756_Q3,S300,15.6,MPa
44756_Q4,S300,15.0,MPa
44756_Q5,S300,15.0,MPa
44756_Q6,S300,15.2,MPa
44756_Q7,S300,14.7,MPa
44756_Q8,S300,14.1,MPa
44756_Q1,D Median,373.0,percent
44756_Q2,D Median,366.0,percent
44756_Q3,D Median,382.0,percent
44756_Q4,D Median,372.0,percent
44756_Q5,D Median,382.0,percent
44756_Q6,D Median,364.0,percent
44756_Q7,D Median,368.0,percent
44756_Q8,D Median,380.0,percent
44756_Q1,F Median,20.3,MPa
44756_Q2,F Median,21.7,MPa
44756_Q3,F Median,21.8,MPa
44756_Q4,F Median,20.0,MPa
44756_Q5,F Median,21.0,MPa
44756_Q6,F Median,20.2,MPa
44756_Q7,F Median,20.2,MPa
44756_Q8,F Median,19.6,MPa
44756_Q1,E_dash_0_degree_celcius,15.98,MPa
44756_Q2,E_dash_0_degree_celcius,20.04,MPa
44756_Q3,E_dash_0_degree_celcius,24.08,MPa
44756_Q4,E_dash_0_degree_celcius,21.4,MPa
44756_Q5,E_dash_0_degree_celcius,20.45,MPa
44756_Q6,E_dash_0_degree_celcius,19.33,MPa
44756_Q7,E_dash_0_degree_celcius,23.38,MPa
44756_Q8,E_dash_0_degree_celcius,22.3,MPa
44756_Q1,E_double_dash_0_degree_celcius,5.35,MPa
44756_Q2,E_double_dash_0_degree_celcius,6.98,MPa
44756_Q3,E_double_dash_0_degree_celcius,8.65,MPa
44756_Q4,E_double_dash_0_degree_celcius,7.07,MPa
44756_Q5,E_double_dash_0_degree_celcius,7.02,MPa
44756_Q6,E_double_dash_0_degree_celcius,6.75,MPa
44756_Q7,E_double_dash_0_degree_celcius,8.41,MPa
44756_Q8,E_double_dash_0_degree_celcius,7.13,MPa
44756_Q1,E_dash_23_degree_celcius,8.99,MPa
44756_Q2,E_dash_23_degree_celcius,10.59,MPa
44756_Q3,E_dash_23_degree_celcius,12.52,MPa
44756_Q4,E_dash_23_degree_celcius,11.57,MPa
44756_Q5,E_dash_23_degree_celcius,11.08,MPa
44756_Q6,E_dash_23_degree_celcius,10.36,MPa
44756_Q7,E_dash_23_degree_celcius,12.19,MPa
44756_Q8,E_dash_23_degree_celcius,12.28,MPa
44756_Q1,E_double_dash_23_degree_celcius,1.37,MPa
44756_Q2,E_double_dash_23_degree_celcius,1.67,MPa
44756_Q3,E_double_dash_23_degree_celcius,2.12,MPa
44756_Q4,E_double_dash_23_degree_celcius,1.85,MPa
44756_Q5,E_double_dash_23_degree_celcius,1.79,MPa
44756_Q6,E_double_dash_23_degree_celcius,1.6,MPa
44756_Q7,E_double_dash_23_degree_celcius,2.05,MPa
44756_Q8,E_double_dash_23_degree_celcius,2.03,MPa
44756_Q1,E_dash_60_degree_celcius,6.17,MPa
44756_Q2,E_dash_60_degree_celcius,6.94,MPa
44756_Q3,E_dash_60_degree_celcius,7.87,MPa
44756_Q4,E_dash_60_degree_celcius,7.41,MPa
44756_Q5,E_dash_60_degree_celcius,7.11,MPa
44756_Q6,E_dash_60_degree_celcius,6.77,MPa
44756_Q7,E_dash_60_degree_celcius,7.62,MPa
44756_Q8,E_dash_60_degree_celcius,7.73,MPa
44756_Q1,E_double_dash_60_degree_celcius,0.49,MPa
44756_Q2,E_double_dash_60_degree_celcius,0.52,MPa
44756_Q3,E_double_dash_60_degree_celcius,0.63,MPa
44756_Q4,E_double_dash_60_degree_celcius,0.59,MPa
44756_Q5,E_double_dash_60_degree_celcius,0.56,MPa
44756_Q6,E_double_dash_60_degree_celcius,0.48,MPa
44756_Q7,E_double_dash_60_degree_celcius,0.59,MPa
44756_Q8,E_double_dash_60_degree_celcius,0.68,MPa
44756_Q1,tand d max,0.726,
44756_Q2,tand d max,0.655,
44756_Q3,tand d max,0.649,
44756_Q4,tand d max,0.651,
44756_Q5,tand d max,0.671,
44756_Q6,tand d max,0.664,
44756_Q7,tand d max,0.653,
44756_Q8,tand d max,0.657,
44756_Q1,Temperatur tan d max,-22.2,[°C]
44756_Q2,Temperatur tan d max,-20.2,[°C]
44756_Q3,Temperatur tan d max,-20.3,[°C]
44756_Q4,Temperatur tan d max,-21.2,[°C]
44756_Q5,Temperatur tan d max,-21.3,[°C]
44756_Q6,Temperatur tan d max,-20.3,[°C]
44756_Q7,Temperatur tan d max,-19.3,[°C]
44756_Q8,Temperatur tan d max,-22.3,[°C]
44756_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.46,MPa
44756_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.49,MPa
44756_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.66,MPa
44756_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.67,MPa
44756_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.58,MPa
44756_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.61,MPa
44756_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.34,MPa
44756_Q8,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.43,MPa
44756_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.28,MPa
44756_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.3,MPa
44756_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.32,MPa
44756_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.32,MPa
44756_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.3,MPa
44756_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.32,MPa
44756_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.23,MPa
44756_Q8,ElasticModulus_G_dash_15_percent_1_Messung,1.25,MPa
44756_Q1,tan_d_7_percent_1_Messung,0.156,
44756_Q2,tan_d_7_percent_1_Messung,0.151,
44756_Q3,tan_d_7_percent_1_Messung,0.15,
44756_Q4,tan_d_7_percent_1_Messung,0.154,
44756_Q5,tan_d_7_percent_1_Messung,0.154,
44756_Q6,tan_d_7_percent_1_Messung,0.153,
44756_Q7,tan_d_7_percent_1_Messung,0.152,
44756_Q8,tan_d_7_percent_1_Messung,0.158,
44756_Q1,LossModulus_Gdouble_dash(max),0.27,MPa
44756_Q2,LossModulus_Gdouble_dash(max),0.27,MPa
44756_Q3,LossModulus_Gdouble_dash(max),0.28,MPa
44756_Q4,LossModulus_Gdouble_dash(max),0.29,MPa
44756_Q5,LossModulus_Gdouble_dash(max),0.28,MPa
44756_Q6,LossModulus_Gdouble_dash(max),0.28,MPa
44756_Q7,LossModulus_Gdouble_dash(max),0.25,MPa
44756_Q8,LossModulus_Gdouble_dash(max),0.27,MPa
