is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
43225_Q6,E_dash_23_degree_celcius,12.97,MPa
43225_Q7,E_dash_23_degree_celcius,15.47,MPa
43225_Q8,E_dash_23_degree_celcius,14.4,MPa
43225_Q1,E_double_dash_23_degree_celcius,4.44,MPa
43225_Q2,E_double_dash_23_degree_celcius,2.15,MPa
43225_Q3,E_double_dash_23_degree_celcius,1.76,MPa
43225_Q4,E_double_dash_23_degree_celcius,1.94,MPa
43225_Q5,E_double_dash_23_degree_celcius,4.46,MPa
43225_Q6,E_double_dash_23_degree_celcius,2.01,MPa
43225_Q7,E_double_dash_23_degree_celcius,2.43,MPa
43225_Q8,E_double_dash_23_degree_celcius,2.28,MPa
43225_Q1,E_dash_60_degree_celcius,15.94,MPa
43225_Q2,E_dash_60_degree_celcius,8.89,MPa
43225_Q3,E_dash_60_degree_celcius,7.34,MPa
43225_Q4,E_dash_60_degree_celcius,8.23,MPa
43225_Q5,E_dash_60_degree_celcius,15.25,MPa
43225_Q6,E_dash_60_degree_celcius,8.16,MPa
43225_Q7,E_dash_60_degree_celcius,9.73,MPa
43225_Q8,E_dash_60_degree_celcius,9.28,MPa
43225_Q1,E_double_dash_60_degree_celcius,1.95,MPa
43225_Q2,E_double_dash_60_degree_celcius,0.79,MPa
43225_Q3,E_double_dash_60_degree_celcius,0.63,MPa
43225_Q4,E_double_dash_60_degree_celcius,0.69,MPa
43225_Q5,E_double_dash_60_degree_celcius,1.8,MPa
43225_Q6,E_double_dash_60_degree_celcius,0.69,MPa
43225_Q7,E_double_dash_60_degree_celcius,0.86,MPa
43225_Q8,E_double_dash_60_degree_celcius,0.83,MPa
43225_Q1,tand d max,0.556,
43225_Q2,tand d max,0.642,
43225_Q3,tand d max,0.676,
43225_Q4,tand d max,0.648,
43225_Q5,tand d max,0.547,
43225_Q6,tand d max,0.655,
43225_Q7,tand d max,0.607,
43225_Q8,tand d max,0.625,
43225_Q1,Temperatur tan d max,-27.3,[°C]
43225_Q2,Temperatur tan d max,-25.2,[°C]
43225_Q3,Temperatur tan d max,-24.3,[°C]
43225_Q4,Temperatur tan d max,-24.3,[°C]
43225_Q5,Temperatur tan d max,-26.3,[°C]
43225_Q6,Temperatur tan d max,-25.3,[°C]
43225_Q7,Temperatur tan d max,-24.3,[°C]
43225_Q8,Temperatur tan d max,-25.3,[°C]
43225_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.68,MPa
43225_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.44,MPa
43225_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.06,MPa
43225_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.4,MPa
43225_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.8,MPa
43225_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.4,MPa
43225_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.74,MPa
43225_Q8,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.44,MPa
43225_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.58,MPa
43225_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.44,MPa
43225_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.33,MPa
43225_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.44,MPa
43225_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.57,MPa
43225_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.45,MPa
43225_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.51,MPa
43225_Q8,ElasticModulus_G_dash_15_percent_1_Messung,1.44,MPa
43225_Q1,tan_d_7_percent_1_Messung,0.19,MPa
43225_Q2,tan_d_7_percent_1_Messung,0.166,MPa
43225_Q3,tan_d_7_percent_1_Messung,0.166,MPa
43225_Q4,tan_d_7_percent_1_Messung,0.163,MPa
43225_Q5,tan_d_7_percent_1_Messung,0.191,MPa
43225_Q6,tan_d_7_percent_1_Messung,0.16,MPa
43225_Q7,tan_d_7_percent_1_Messung,0.166,MPa
43225_Q8,tan_d_7_percent_1_Messung,0.162,MPa
43225_Q1,LossModulus_Gdouble_dash(max),0.52,MPa
43225_Q2,LossModulus_Gdouble_dash(max),0.35,MPa
43225_Q3,LossModulus_Gdouble_dash(max),0.32,MPa
43225_Q4,LossModulus_Gdouble_dash(max),0.35,MPa
43225_Q5,LossModulus_Gdouble_dash(max),0.53,MPa
43225_Q6,LossModulus_Gdouble_dash(max),0.35,MPa
43225_Q7,LossModulus_Gdouble_dash(max),0.39,MPa
43225_Q8,LossModulus_Gdouble_dash(max),0.36,MPa
