is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
44560_Q6,Hardness_mean_value,64.1,Shore A
44560_Q7,Hardness_mean_value,64.97,Shore A
44560_Q8,Hardness_mean_value,65.57,Shore A
44560_Q1,Rebound_mean_value_1,35.6,percent
44560_Q2,Rebound_mean_value_1,37.73,percent
44560_Q3,Rebound_mean_value_1,37.6,percent
44560_Q4,Rebound_mean_value_1,37.8,percent
44560_Q5,Rebound_mean_value_1,35.8,percent
44560_Q6,Rebound_mean_value_1,38.6,percent
44560_Q7,Rebound_mean_value_1,37.2,percent
44560_Q8,Rebound_mean_value_1,36.6,percent
44560_Q1,Rebound_mean_value_2,56.5,percent
44560_Q2,Rebound_mean_value_2,58.0,percent
44560_Q3,Rebound_mean_value_2,59.5,percent
44560_Q4,Rebound_mean_value_2,57.5,percent
44560_Q5,Rebound_mean_value_2,58.0,percent
44560_Q6,Rebound_mean_value_2,59.0,percent
44560_Q7,Rebound_mean_value_2,57.5,percent
44560_Q8,Rebound_mean_value_2,57.5,percent
44560_Q1,Rebound_mean_value_3,61.5,percent
44560_Q2,Rebound_mean_value_3,60.5,percent
44560_Q3,Rebound_mean_value_3,61.5,percent
44560_Q4,Rebound_mean_value_3,61.5,percent
44560_Q5,Rebound_mean_value_3,60.5,percent
44560_Q6,Rebound_mean_value_3,61.5,percent
44560_Q7,Rebound_mean_value_3,61.0,percent
44560_Q8,Rebound_mean_value_3,61.5,percent
44560_Q1,S50,1.5,MPa
44560_Q2,S50,1.6,MPa
44560_Q3,S50,1.6,MPa
44560_Q4,S50,1.7,MPa
44560_Q5,S50,1.6,MPa
44560_Q6,S50,1.7,MPa
44560_Q7,S50,1.7,MPa
44560_Q8,S50,1.8,MPa
44560_Q1,S100,2.8,MPa
44560_Q2,S100,2.9,MPa
44560_Q3,S100,3.0,MPa
44560_Q4,S100,3.1,MPa
44560_Q5,S100,2.9,MPa
44560_Q6,S100,3.1,MPa
44560_Q7,S100,3.1,MPa
44560_Q8,S100,3.4,MPa
44560_Q1,S300,16.5,MPa
44560_Q2,S300,16.3,MPa
44560_Q3,S300,17.4,MPa
44560_Q4,S300,16.8,MPa
44560_Q5,S300,17.1,MPa
44560_Q6,S300,16.4,MPa
44560_Q7,S300,17.9,MPa
44560_Q8,S300,17.9,MPa
44560_Q1,D Median,335.0,percent
44560_Q2,D Median,369.0,percent
44560_Q3,D Median,369.0,percent
44560_Q4,D Median,362.0,percent
44560_Q5,D Median,362.0,percent
44560_Q6,D Median,373.0,percent
44560_Q7,D Median,371.0,percent
44560_Q8,D Median,351.0,percent
44560_Q1,F Median,19.7,MPa
44560_Q2,F Median,21.5,MPa
44560_Q3,F Median,23.2,MPa
44560_Q4,F Median,21.9,MPa
44560_Q5,F Median,22.1,MPa
44560_Q6,F Median,22.3,MPa
44560_Q7,F Median,23.8,MPa
44560_Q8,F Median,22.4,MPa
44560_Q1,E_dash_0_degree_celcius,30.71,MPa
44560_Q2,E_dash_0_degree_celcius,28.84,MPa
44560_Q3,E_dash_0_degree_celcius,27.24,MPa
44560_Q4,E_dash_0_degree_celcius,30.38,MPa
44560_Q5,E_dash_0_degree_celcius,32.47,MPa
44560_Q6,E_dash_0_degree_celcius,31.02,MPa
44560_Q7,E_dash_0_degree_celcius,31.34,MPa
44560_Q8,E_dash_0_degree_celcius,33.32,MPa
44560_Q1,E_double_dash_0_degree_celcius,9.53,MPa
44560_Q2,E_double_dash_0_degree_celcius,8.14,MPa
44560_Q3,E_double_dash_0_degree_celcius,7.86,MPa
44560_Q4,E_double_dash_0_degree_celcius,8.58,MPa
44560_Q5,E_double_dash_0_degree_celcius,10.01,MPa
44560_Q6,E_double_dash_0_degree_celcius,9.08,MPa
44560_Q7,E_double_dash_0_degree_celcius,8.8,MPa
44560_Q8,E_double_dash_0_degree_celcius,9.45,MPa
44560_Q1,E_dash_23_degree_celcius,15.93,MPa
44560_Q2,E_dash_23_degree_celcius,15.96,MPa
44560_Q3,E_dash_23_degree_celcius,15.09,MPa
44560_Q4,E_dash_23_degree_celcius,17.04,MPa
44560_Q5,E_dash_23_degree_celcius,16.43,MPa
44560_Q6,E_dash_23_degree_celcius,16.56,MPa
44560_Q7,E_dash_23_degree_celcius,16.98,MPa
44560_Q8,E_dash_23_degree_celcius,17.92,MPa
44560_Q1,E_double_dash_23_degree_celcius,2.79,MPa
44560_Q2,E_double_dash_23_degree_celcius,2.64,MPa
44560_Q3,E_double_dash_23_degree_celcius,2.52,MPa
44560_Q4,E_double_dash_23_degree_celcius,2.83,MPa
44560_Q5,E_double_dash_23_degree_celcius,2.94,MPa
44560_Q6,E_double_dash_23_degree_celcius,2.82,MPa
44560_Q7,E_double_dash_23_degree_celcius,2.87,MPa
44560_Q8,E_double_dash_23_degree_celcius,3.07,MPa
44560_Q1,E_dash_60_degree_celcius,9.45,MPa
44560_Q2,E_dash_60_degree_celcius,9.83,MPa
44560_Q3,E_dash_60_degree_celcius,9.12,MPa
44560_Q4,E_dash_60_degree_celcius,10.23,MPa
44560_Q5,E_dash_60_degree_celcius,9.4,MPa
44560_Q6,E_dash_60_degree_celcius,9.94,MPa
44560_Q7,E_dash_60_degree_celcius,10.0,MPa
44560_Q8,E_dash_60_degree_celcius,10.42,MPa
44560_Q1,E_double_dash_60_degree_celcius,0.9,MPa
44560_Q2,E_double_dash_60_degree_celcius,0.92,MPa
44560_Q3,E_double_dash_60_degree_celcius,0.85,MPa
44560_Q4,E_double_dash_60_degree_celcius,1.0,MPa
44560_Q5,E_double_dash_60_degree_celcius,0.89,MPa
44560_Q6,E_double_dash_60_degree_celcius,0.91,MPa
44560_Q7,E_double_dash_60_degree_celcius,0.93,MPa
44560_Q8,E_double_dash_60_degree_celcius,1.02,MPa
44560_Q1,tand d max,0.578,
44560_Q2,tand d max,0.597,
44560_Q3,tand d max,0.606,
44560_Q4,tand d max,0.596,
44560_Q5,tand d max,0.563,
44560_Q6,tand d max,0.584,
44560_Q7,tand d max,0.536,
44560_Q8,tand d max,0.57,
44560_Q1,Temperatur tan d max,-22.2,[°C]
44560_Q2,Temperatur tan d max,-25.3,[°C]
44560_Q3,Temperatur tan d max,-25.2,[°C]
44560_Q4,Temperatur tan d max,-25.2,[°C]
44560_Q5,Temperatur tan d max,-22.2,[°C]
44560_Q6,Temperatur tan d max,-23.2,[°C]
44560_Q7,Temperatur tan d max,-23.2,[°C]
44560_Q8,Temperatur tan d max,-25.3,[°C]
44560_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.94,MPa
44560_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.36,MPa
44560_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.15,MPa
44560_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.34,MPa
44560_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.81,MPa
44560_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.97,MPa
44560_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.01,MPa
44560_Q8,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.7,MPa
44560_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.38,MPa
44560_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.48,MPa
44560_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.46,MPa
44560_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.47,MPa
44560_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.33,MPa
44560_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.39,MPa
44560_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.4,MPa
44560_Q8,ElasticModulus_G_dash_15_percent_1_Messung,1.35,MPa
44560_Q1,tan_d_7_percent_1_Messung,0.17,
44560_Q2,tan_d_7_percent_1_Messung,0.175,
44560_Q3,tan_d_7_percent_1_Messung,0.174,
44560_Q4,tan_d_7_percent_1_Messung,0.178,
44560_Q5,tan_d_7_percent_1_Messung,0.167,
44560_Q6,tan_d_7_percent_1_Messung,0.168,
44560_Q7,tan_d_7_percent_1_Messung,0.169,
44560_Q8,tan_d_7_percent_1_Messung,0.165,
44560_Q1,LossModulus_Gdouble_dash(max),0.36,MPa
44560_Q2,LossModulus_Gdouble_dash(max),0.4,MPa
44560_Q3,LossModulus_Gdouble_dash(max),0.38,MPa
44560_Q4,LossModulus_Gdouble_dash(max),0.41,MPa
44560_Q5,LossModulus_Gdouble_dash(max),0.33,MPa
44560_Q6,LossModulus_Gdouble_dash(max),0.35,MPa
44560_Q7,LossModulus_Gdouble_dash(max),0.35,MPa
44560_Q8,LossModulus_Gdouble_dash(max),0.32,MPa
