is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
43855_Q3,E_dash_0_degree_celcius,30.14,MPa
43855_Q4,E_dash_0_degree_celcius,30.72,MPa
43855_Q5,E_dash_0_degree_celcius,30.28,MPa
43855_Q6,E_dash_0_degree_celcius,25.09,MPa
43855_Q7,E_dash_0_degree_celcius,32.28,MPa
43855_Q8,E_dash_0_degree_celcius,35.45,MPa
43855_Q1,E_double_dash_0_degree_celcius,7.3,MPa
43855_Q2,E_double_dash_0_degree_celcius,7.89,MPa
43855_Q3,E_double_dash_0_degree_celcius,7.67,MPa
43855_Q4,E_double_dash_0_degree_celcius,8.2,MPa
43855_Q5,E_double_dash_0_degree_celcius,7.81,MPa
43855_Q6,E_double_dash_0_degree_celcius,7.38,MPa
43855_Q7,E_double_dash_0_degree_celcius,8.47,MPa
43855_Q8,E_double_dash_0_degree_celcius,8.66,MPa
43855_Q1,E_dash_23_degree_celcius,15.3,MPa
43855_Q2,E_dash_23_degree_celcius,18.52,MPa
43855_Q3,E_dash_23_degree_celcius,17.68,MPa
43855_Q4,E_dash_23_degree_celcius,17.96,MPa
43855_Q5,E_dash_23_degree_celcius,17.72,MPa
43855_Q6,E_dash_23_degree_celcius,14.28,MPa
43855_Q7,E_dash_23_degree_celcius,18.85,MPa
43855_Q8,E_dash_23_degree_celcius,20.95,MPa
43855_Q1,E_double_dash_23_degree_celcius,2.43,MPa
43855_Q2,E_double_dash_23_degree_celcius,2.9,MPa
43855_Q3,E_double_dash_23_degree_celcius,2.76,MPa
43855_Q4,E_double_dash_23_degree_celcius,2.9,MPa
43855_Q5,E_double_dash_23_degree_celcius,2.84,MPa
43855_Q6,E_double_dash_23_degree_celcius,2.39,MPa
43855_Q7,E_double_dash_23_degree_celcius,3.07,MPa
43855_Q8,E_double_dash_23_degree_celcius,3.31,MPa
43855_Q1,E_dash_60_degree_celcius,9.64,MPa
43855_Q2,E_dash_60_degree_celcius,11.58,MPa
43855_Q3,E_dash_60_degree_celcius,11.03,MPa
43855_Q4,E_dash_60_degree_celcius,10.99,MPa
43855_Q5,E_dash_60_degree_celcius,11.12,MPa
43855_Q6,E_dash_60_degree_celcius,9.08,MPa
43855_Q7,E_dash_60_degree_celcius,11.67,MPa
43855_Q8,E_dash_60_degree_celcius,12.99,MPa
43855_Q1,E_double_dash_60_degree_celcius,0.85,MPa
43855_Q2,E_double_dash_60_degree_celcius,1.07,MPa
43855_Q3,E_double_dash_60_degree_celcius,1.01,MPa
43855_Q4,E_double_dash_60_degree_celcius,1.06,MPa
43855_Q5,E_double_dash_60_degree_celcius,1.07,MPa
43855_Q6,E_double_dash_60_degree_celcius,0.84,MPa
43855_Q7,E_double_dash_60_degree_celcius,1.13,MPa
43855_Q8,E_double_dash_60_degree_celcius,1.24,MPa
43855_Q1,tand d max,0.621,
43855_Q2,tand d max,0.572,
43855_Q3,tand d max,0.574,
43855_Q4,tand d max,0.584,
43855_Q5,tand d max,0.581,
43855_Q6,tand d max,0.613,
43855_Q7,tand d max,0.579,
43855_Q8,tand d max,0.545,
43855_Q1,Temperatur tan d max,-24.3,[°C]
43855_Q2,Temperatur tan d max,-26.3,[°C]
43855_Q3,Temperatur tan d max,-26.3,[°C]
43855_Q4,Temperatur tan d max,-25.3,[°C]
43855_Q5,Temperatur tan d max,-26.2,[°C]
43855_Q6,Temperatur tan d max,-24.3,[°C]
43855_Q7,Temperatur tan d max,-25.3,[°C]
43855_Q8,Temperatur tan d max,-26.2,[°C]
43855_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.03,MPa
43855_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.85,MPa
43855_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.68,MPa
43855_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.53,MPa
43855_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.96,MPa
43855_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.67,MPa
43855_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.26,MPa
43855_Q8,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.31,MPa
43855_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.03,MPa
43855_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.49,MPa
43855_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.78,MPa
43855_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.15,MPa
43855_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.07,MPa
43855_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.66,MPa
43855_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.45,MPa
43855_Q8,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.24,MPa
43855_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.33,MPa
43855_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.31,MPa
43855_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.29,MPa
43855_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.43,MPa
43855_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.31,MPa
43855_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.26,MPa
43855_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.37,MPa
43855_Q8,ElasticModulus_G_dash_15_percent_1_Messung,1.39,MPa
43855_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.34,MPa
43855_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.44,MPa
43855_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.31,MPa
43855_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.33,MPa
43855_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.34,MPa
43855_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.25,MPa
43855_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.42,MPa
43855_Q8,ElasticModulus_G_dash_15_percent_1_Messung,1.35,MPa
43855_Q1,tan_d_7_percent_1_Messung_1,0.161,MPa
43855_Q2,tan_d_7_percent_1_Messung_1,0.172,MPa
43855_Q3,tan_d_7_percent_1_Messung_1,0.167,MPa
43855_Q4,tan_d_7_percent_1_Messung_1,0.171,MPa
43855_Q5,tan_d_7_percent_1_Messung_1,0.155,MPa
43855_Q6,tan_d_7_percent_1_Messung_1,0.154,MPa
43855_Q7,tan_d_7_percent_1_Messung_1,0.173,MPa
43855_Q8,tan_d_7_percent_1_Messung_1,0.169,MPa
43855_Q1,tan_d_7_percent_1_Messung_2,0.161,MPa
43855_Q2,tan_d_7_percent_1_Messung_2,0.169,MPa
43855_Q3,tan_d_7_percent_1_Messung_2,0.165,MPa
43855_Q4,tan_d_7_percent_1_Messung_2,0.164,MPa
43855_Q5,tan_d_7_percent_1_Messung_2,0.156,MPa
43855_Q6,tan_d_7_percent_1_Messung_2,0.154,MPa
43855_Q7,tan_d_7_percent_1_Messung_2,0.172,MPa
43855_Q8,tan_d_7_percent_1_Messung_2,0.165,MPa
43855_Q1,LossModulus_Gdouble_dash(max)_1,0.34,MPa
43855_Q2,LossModulus_Gdouble_dash(max)_1,0.34,MPa
43855_Q3,LossModulus_Gdouble_dash(max)_1,0.31,MPa
43855_Q4,LossModulus_Gdouble_dash(max)_1,0.41,MPa
43855_Q5,LossModulus_Gdouble_dash(max)_1,0.32,MPa
43855_Q6,LossModulus_Gdouble_dash(max)_1,0.3,MPa
43855_Q7,LossModulus_Gdouble_dash(max)_1,0.38,MPa
43855_Q8,LossModulus_Gdouble_dash(max)_1,0.38,MPa
43855_Q1,LossModulus_Gdouble_dash(max)_2,0.34,MPa
43855_Q2,LossModulus_Gdouble_dash(max)_2,0.41,MPa
43855_Q3,LossModulus_Gdouble_dash(max)_2,0.32,MPa
43855_Q4,LossModulus_Gdouble_dash(max)_2,0.36,MPa
43855_Q5,LossModulus_Gdouble_dash(max)_2,0.34,MPa
43855_Q6,LossModulus_Gdouble_dash(max)_2,0.29,MPa
43855_Q7,LossModulus_Gdouble_dash(max)_2,0.4,MPa
43855_Q8,LossModulus_Gdouble_dash(max)_2,0.37,MPa
